ID;GROUPID;ARTIFACTID;CATEGORY;TAGS
org.jboss.dashboard-builder:dashboard-ui-gauge;org.jboss.dashboard-builder;dashboard-ui-gauge;Web Applications;application|builder|dashboard|jboss|ui|web|webapp
org.jboss.dashboard-builder:dashboard-ui-nvd3;org.jboss.dashboard-builder;dashboard-ui-nvd3;Web Applications;application|builder|dashboard|jboss|ui|web|webapp
org.jboss.dashboard-builder:dashboard-ui-ofc2;org.jboss.dashboard-builder;dashboard-ui-ofc2;Web Applications;application|builder|dashboard|jboss|ui|web|webapp
org.jboss.dashboard-builder:dashboard-ui-panels;org.jboss.dashboard-builder;dashboard-ui-panels;Web Applications;application|builder|dashboard|jboss|ui|web|webapp
org.jboss.dashboard-builder:dashboard-webapp;org.jboss.dashboard-builder;dashboard-webapp;Web Applications;application|builder|dashboard|jboss|web|webapp
org.jboss.dashboard-builder:dashboard-showcase;org.jboss.dashboard-builder;dashboard-showcase;Web Applications;application|builder|dashboard|jboss|web|webapp
uk.gov.gchq.gaffer:schema-builder-rest;uk.gov.gchq.gaffer;schema-builder-rest;Web Applications;application|builder|rest|schema|web|webapp
org.kuali.rice:rice-krad-theme-builder-test;org.kuali.rice;rice-krad-theme-builder-test;Web Applications;application|builder|testing|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-calendar-default;org.entando.entando.bundles.app-view;entando-app-view-calendar-default;Web Applications;application|bundle|calendar|view|web|webapp
org.entando.entando.bundles.misc:entando-misc-html5-essentials;org.entando.entando.bundles.misc;entando-misc-html5-essentials;Web Applications;application|bundle|html|web|webapp
org.entando.entando.bundles.misc:entando-misc-jquery-ui;org.entando.entando.bundles.misc;entando-misc-jquery-ui;Web Applications;application|bundle|jquery|ui|web|webapp
org.entando.entando.bundles.misc:entando-misc-jquery;org.entando.entando.bundles.misc;entando-misc-jquery;Web Applications;application|bundle|jquery|web|webapp
de.alpharogroup:resource-bundles-rest-web;de.alpharogroup;resource-bundles-rest-web;Web Applications;application|bundle|resource|rest|web|webapp
org.syncope.identityconnectors.bundles.staticws:ws-target-resource;org.syncope.identityconnectors.bundles.staticws;ws-target-resource;Web Applications;application|bundle|resource|web|webapp
org.entando.entando.bundles.widgets:entando-widget-search_result_inspinia;org.entando.entando.bundles.widgets;entando-widget-search_result_inspinia;Web Applications;application|bundle|search|web|webapp
net.tirasa.connid.bundles.soap:wssample;net.tirasa.connid.bundles.soap;wssample;Web Applications;application|bundle|soap|web|webapp
org.connid.bundles.soap:wssample;org.connid.bundles.soap;wssample;Web Applications;application|bundle|soap|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-cms-default;org.entando.entando.bundles.app-view;entando-app-view-cms-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-addressbook-default;org.entando.entando.bundles.app-view;entando-app-view-addressbook-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-avatar-default;org.entando.entando.bundles.app-view;entando-app-view-avatar-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-blog-default;org.entando.entando.bundles.app-view;entando-app-view-blog-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-cmstagcloud-default;org.entando.entando.bundles.app-view;entando-app-view-cmstagcloud-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-facetnav-default;org.entando.entando.bundles.app-view;entando-app-view-facetnav-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-newsletter-default;org.entando.entando.bundles.app-view;entando-app-view-newsletter-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-survey-default;org.entando.entando.bundles.app-view;entando-app-view-survey-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-tokenapi-default;org.entando.entando.bundles.app-view;entando-app-view-tokenapi-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-userreg-default;org.entando.entando.bundles.app-view;entando-app-view-userreg-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.app-view:entando-app-view-webdynamicform-default;org.entando.entando.bundles.app-view;entando-app-view-webdynamicform-default;Web Applications;application|bundle|view|web|webapp
org.entando.entando.bundles.contents:entando-content-generic;org.entando.entando.bundles.contents;entando-content-generic;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.contents:entando-content-announcement;org.entando.entando.bundles.contents;entando-content-announcement;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.contents:entando-content-blogpost;org.entando.entando.bundles.contents;entando-content-blogpost;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.contents:entando-content-download;org.entando.entando.bundles.contents;entando-content-download;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.contents:entando-content-news;org.entando.entando.bundles.contents;entando-content-news;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.contents:entando-content-resolution;org.entando.entando.bundles.contents;entando-content-resolution;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.misc:entando-misc-inspinia;org.entando.entando.bundles.misc;entando-misc-inspinia;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.misc:entando-misc-less;org.entando.entando.bundles.misc;entando-misc-less;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.misc:entando-misc-light;org.entando.entando.bundles.misc;entando-misc-light;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.pages:entando-page-2columns-left;org.entando.entando.bundles.pages;entando-page-2columns-left;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.pages:entando-page-inspinia;org.entando.entando.bundles.pages;entando-page-inspinia;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.pages:entando-page-light;org.entando.entando.bundles.pages;entando-page-light;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.pages:entando-page-myportalplus-basic;org.entando.entando.bundles.pages;entando-page-myportalplus-basic;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.showlets:entando-showlet-navigation_bar;org.entando.entando.bundles.showlets;entando-showlet-navigation_bar;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.showlets:entando-showlet-navigation_breadcrumbs;org.entando.entando.bundles.showlets;entando-showlet-navigation_breadcrumbs;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.showlets:entando-showlet-navigation_menu;org.entando.entando.bundles.showlets;entando-showlet-navigation_menu;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-3-step-mortgage;org.entando.entando.bundles.widgets;entando-widget-3-step-mortgage;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-navigation_bar;org.entando.entando.bundles.widgets;entando-widget-navigation_bar;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-navigation_bar_inspinia;org.entando.entando.bundles.widgets;entando-widget-navigation_bar_inspinia;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-navigation_breadcrumbs;org.entando.entando.bundles.widgets;entando-widget-navigation_breadcrumbs;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-navigation_menu;org.entando.entando.bundles.widgets;entando-widget-navigation_menu;Web Applications;application|bundle|web|webapp
org.entando.entando.bundles.widgets:entando-widget-sharewith;org.entando.entando.bundles.widgets;entando-widget-sharewith;Web Applications;application|bundle|web|webapp
org.kie:business-monitoring-webapp;org.kie;business-monitoring-webapp;Web Applications;application|business|monitoring|web|webapp
org.wso2.carbon.business-process:org.wso2.carbon.bpmn.rest;org.wso2.carbon.business-process;org.wso2.carbon.bpmn.rest;Web Applications;application|business|process|rest|web|webapp
org.kie:business-central-webapp;org.kie;business-central-webapp;Web Applications;application|business|web|webapp
org.kie:business-central-webapp-common;org.kie;business-central-webapp-common;Web Applications;application|business|web|webapp
org.ligoj.app:app-business;org.ligoj.app;app-business;Web Applications;application|business|web|webapp
org.infinispan:infinispan-nearcache-client;org.infinispan;infinispan-nearcache-client;Web Applications;application|cache|client|web|webapp
net.sf.ehcache:ehcache-server;net.sf.ehcache;ehcache-server;Web Applications;application|cache|server|web|webapp
org.wso2.appserver:carbon-cache;org.wso2.appserver;carbon-cache;Web Applications;application|cache|server|web|webapp
org.infinispan:infinispan-gridfs-webdav;org.infinispan;infinispan-gridfs-webdav;Web Applications;application|cache|web|webapp|webdav
org.bedework.bwwebcl:bw-calendar-client-bedework-common;org.bedework.bwwebcl;bw-calendar-client-bedework-common;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-cal;org.bedework.bwwebcl;bw-calendar-client-cal;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-caladmin;org.bedework.bwwebcl;bw-calendar-client-caladmin;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-calauth;org.bedework.bwwebcl;bw-calendar-client-calauth;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-feeder;org.bedework.bwwebcl;bw-calendar-client-feeder;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-submit;org.bedework.bwwebcl;bw-calendar-client-submit;Web Applications;application|calendar|client|web|webapp
org.bedework.bwwebcl:bw-calendar-client-ucal;org.bedework.bwwebcl;bw-calendar-client-ucal;Web Applications;application|calendar|client|web|webapp
org.bedework.caleng:bw-calendar-engine-notifyws;org.bedework.caleng;bw-calendar-engine-notifyws;Web Applications;application|calendar|engine|web|webapp
org.bedework.caleng:bw-calendar-engine-pubcaldav;org.bedework.caleng;bw-calendar-engine-pubcaldav;Web Applications;application|calendar|engine|web|webapp
org.bedework.caleng:bw-calendar-engine-publicws;org.bedework.caleng;bw-calendar-engine-publicws;Web Applications;application|calendar|engine|web|webapp
org.bedework.caleng:bw-calendar-engine-synchws;org.bedework.caleng;bw-calendar-engine-synchws;Web Applications;application|calendar|engine|web|webapp
org.bedework.caleng:bw-calendar-engine-ucaldav;org.bedework.caleng;bw-calendar-engine-ucaldav;Web Applications;application|calendar|engine|web|webapp
org.bedework.caleng:bw-calendar-engine-userws;org.bedework.caleng;bw-calendar-engine-userws;Web Applications;application|calendar|engine|web|webapp
io.github.dheid:demo-calendar;io.github.dheid;demo-calendar;Web Applications;application|calendar|example|io|web|webapp
org.jresearch.commons.gxt.calendar:org.jresearch.commons.gxt.calendar.demo;org.jresearch.commons.gxt.calendar;org.jresearch.commons.gxt.calendar.demo;Web Applications;application|calendar|example|web|webapp
se.vgregion.oppna-program-notessystem:oppna-program-notessystem-calendar-module-portlet;se.vgregion.oppna-program-notessystem;oppna-program-notessystem-calendar-module-portlet;Web Applications;application|calendar|module|portlet|web|webapp
org.osivia.services:osivia-services-calendar;org.osivia.services;osivia-services-calendar;Web Applications;application|calendar|service|web|webapp
org.bedework.bwxsl:bw-calendar-xsl;org.bedework.bwxsl;bw-calendar-xsl;Web Applications;application|calendar|web|webapp
org.entando.entando.apps:entando-app-calendar;org.entando.entando.apps;entando-app-calendar;Web Applications;application|calendar|web|webapp
org.sakaiproject.calendar:sakai-calendar-summary-tool;org.sakaiproject.calendar;sakai-calendar-summary-tool;Web Applications;application|calendar|web|webapp
org.sakaiproject.calendar:sakai-calendar-tool;org.sakaiproject.calendar;sakai-calendar-tool;Web Applications;application|calendar|web|webapp
org.drools:camel-container-tests-module;org.drools;camel-container-tests-module;Web Applications;application|camel|container|module|rule-engine|testing|web|webapp
org.ow2.jonas.camel:camel-jonas5-doc;org.ow2.jonas.camel;camel-jonas5-doc;Web Applications;application|camel|doc|web|webapp
org.ow2.jonas.camel:documentation;org.ow2.jonas.camel;documentation;Web Applications;application|camel|doc|web|webapp
com.github.camel-labs:camel-labs-iot-cloudlet-document-driver;com.github.camel-labs;camel-labs-iot-cloudlet-document-driver;Web Applications;application|camel|driver|web|webapp
io.fabric8.quickstarts:wildfly-camel-ejb;io.fabric8.quickstarts;wildfly-camel-ejb;Web Applications;application|camel|ejb|io|web|webapp
io.fabric8.jube.images.fabric8:quickstart-war-camel-servlet;io.fabric8.jube.images.fabric8;quickstart-war-camel-servlet;Web Applications;application|camel|example|image|io|servlet|web|webapp
io.fabric8.jube.images.quickstart:war-camel-servlet;io.fabric8.jube.images.quickstart;war-camel-servlet;Web Applications;application|camel|example|image|io|servlet|web|webapp
org.wildfly.camel.example:example-camel-cxf-jaxrs-secure;org.wildfly.camel.example;example-camel-cxf-jaxrs-secure;Web Applications;application|camel|example|jaxrs|rest|security|web|webapp
org.wildfly.camel.example:example-camel-cxf-jaxrs;org.wildfly.camel.example;example-camel-cxf-jaxrs;Web Applications;application|camel|example|jaxrs|rest|web|webapp
org.wildfly.camel:example-camel-cxf-jaxrs;org.wildfly.camel;example-camel-cxf-jaxrs;Web Applications;application|camel|example|jaxrs|rest|web|webapp
org.apache.camel:camel-example-restlet-jdbc;org.apache.camel;camel-example-restlet-jdbc;Example;application|camel|example|jdbc|sql|web|webapp
org.apache.camel:camel-example-activemq-tomcat;org.apache.camel;camel-example-activemq-tomcat;Example;application|camel|example|jms|queue|server|tomcat|web|webapp|webserver
org.wildfly.camel.example:example-camel-jms-spring;org.wildfly.camel.example;example-camel-jms-spring;Web Applications;application|camel|example|jms|queue|spring|web|webapp
org.wildfly.camel.example:example-camel-jms-tx-spring;org.wildfly.camel.example;example-camel-jms-tx-spring;Web Applications;application|camel|example|jms|queue|spring|web|webapp
org.wildfly.camel:example-camel-jms-spring;org.wildfly.camel;example-camel-jms-spring;Web Applications;application|camel|example|jms|queue|spring|web|webapp
org.wildfly.camel:example-camel-jms-tx-spring;org.wildfly.camel;example-camel-jms-tx-spring;Web Applications;application|camel|example|jms|queue|spring|web|webapp
org.wildfly.camel.example:example-camel-activemq;org.wildfly.camel.example;example-camel-activemq;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel.example:example-camel-jms;org.wildfly.camel.example;example-camel-jms;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel.example:example-camel-jms-mdb;org.wildfly.camel.example;example-camel-jms-mdb;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel.example:example-camel-jms-tx;org.wildfly.camel.example;example-camel-jms-tx;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel:example-camel-activemq;org.wildfly.camel;example-camel-activemq;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel:example-camel-jms;org.wildfly.camel;example-camel-jms;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel:example-camel-jms-mdb;org.wildfly.camel;example-camel-jms-mdb;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel:example-camel-jms-tx;org.wildfly.camel;example-camel-jms-tx;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel:example-camel-transacted-jms;org.wildfly.camel;example-camel-transacted-jms;Web Applications;application|camel|example|jms|queue|web|webapp
org.wildfly.camel.example:example-camel-jpa-spring;org.wildfly.camel.example;example-camel-jpa-spring;Web Applications;application|camel|example|jpa|persistence|spring|web|webapp
org.wildfly.camel:example-camel-jpa-spring;org.wildfly.camel;example-camel-jpa-spring;Web Applications;application|camel|example|jpa|persistence|spring|web|webapp
org.wildfly.camel.example:example-camel-jpa;org.wildfly.camel.example;example-camel-jpa;Web Applications;application|camel|example|jpa|persistence|web|webapp
